full_text,"sentimen (positif 1, netral 2, negatif3)",anies,ganjar,prabowo
@MichelAdam7__ gerindra kan dpt suara kmrn krn komando ulama yg tdk pny pilihan..ustad secadas yahya waloni aja yg dlu menggebu gebu pilih wowo sekarang ke Anies...kosong tuh yg ke wowo pilpres kali ini...pendukung gerindra kadernya sendiri dan pendukung plongo yg sekarang terbagi keganjar jg..,netral,1,0,0
"Jadi, saya menolak ungkapan frustrasi yg bilang pendukung Prabowo itu bodoh. Mereka jelas tidak bodoh. Mereka tahu apa yg mereka inginkan. Bansos dan infrastruktur. Tim Anies lah yg gagal dalam membentuk opini yg benar tentang perubahan vs keberlanjutan di ke-2 hal itu.",netral,1,0,1
"TV One memang beda !!! Anies Baswedan juga sama, yang penting asal beda dan asal mangap.  Ide IKN itu sdh ada jaman Bung Karno, jadi bukan sesuatu yg diada adakan.  Dan siapa bilang dng adanya IKN tidak ada pemerataan pembangunan, tdk ada pergerakan ekonomi  di daerah? Lalu apa ?",netral,1,0,0
"Anies Kritik IKN, Jubir KIM Irwan Fecho Beri Tanggapan Menohok __ Mindset perubahan Anies asal berbeda dengan pemerintah saat ini berpotensi membawa bangsa ini tidak bisa keluar dari jebakan middle income trap"" __ Tolak capres yang tak mau lanjutkan mega proyek IKN! https://t.co/BAdkOoGmnX""",negatif,1,0,0
"Padahal, kalau mau dengerin Anies dan bisa menyampaikan dengan baik, yg dijadikan tujuan perubahan itu adalah memberikan manfaat yg sebesarnya dari pembangunan infrastruktur. Yg aksesnya ngga harus bayar dan bisa menggerakkan perekonomian bawah. Bukan stop sana stop sini.""",netral,1,0,0
@Hasbil_Lbs @Tan_Mar3M yang ada juga simpatisan Ganjar dukung Anies …,netral,1,1,0
,,,,
"Untuk infrastruktur, pendekatan tim Anies atau pendukungnya juga keliru.  Yg lebih digaungkan adalah soal stop IKN,  kritik terhadap jalan toll, kereta cepat dan bandara kosong. Yg diartikan oleh konstituen Jokowi sebagai stop pembangunan infrastruktur. Wacana manfaatnya ilang.""",negatif,1,0,0
"@AdorkableRacer demi apa sih isu ini masih berkobar2? gileee, gue bahkan tonton tuh CHINDO + non-muslim. dia bilang aman bgt jaman anies memimpin jakarta. mau bukti kah bung?",negatif,1,0,0
"Di Depok Baliho yg ada gambar Anies dan Cak Imin hilang.... Gak mungkin pelakunya Pemerintah Kota, ini pasti oknum bayaran..",netral,1,0,0
@KompasTV Anies lahir tahun berapa ya? Karena harga barang terutama harga pangan naek menjelang Lebaran tuh sdh terjadi puluhan tahun lalu. Apa dia baru lahir kemaren?,netral,1,0,0
"Pemilih terdidik pasti pilih Anies, tinggal fokus ke pemilih yg tdk terdidik (wong cilik) 👍",positif,1,0,0
@brokenfryingpan @aiknaoo @HerryDharmawan @akunusam @BP_Kaskus Merangkul dianggap tunduk &amp  sungkem. Kocak jg nih   Ya gpp deh pokoknya anies hrs Salah  Wkt putaran 1 AHY yg hrs Salah 🤣,netral,1,0,0
@GunRomli Rekayasa allah luar biasa..orang orang yg dulu menghinakan pak anies..skrng di hinakan degn saling saut sautan dan menjelek jelakan satu sama lain..,positif,1,0,0
"@bayuwcs @AdorkableRacer Ya makanya ada sebagian kaum minoritas yg takut kalo anies jd pemimpin ya krn circle politiknya yg red flag bgt. Dari segi kinerja sih not bad tapi rekam jejaknya soal pemilu yg selalu bikin narasi sara bakal diinget terus sama orang.""",netral,1,0,0
"Pendukung Anies, terutama yg datang dari kaum terdidik sering melupakan hal ini. Bansos itu begitu jauh dari realitas hidupnya. Bahkan sering berfikir bahwa bansos itu sumber korupsi, menciptakan kemalasan dan berbagai prasangka negatif lainnya. Ngga punya empati pada bansos.",negatif,1,0,0
@Mdy_Asmara1701 Gass terus pak anies,positif,1,0,0
@Malika6027 Nyatai saja pak anies memang tuh kalo sdh tua agak gimana 🥴,netral,1,0,0
"Problemnya, para pendukung Anies lebih suka menyerang Jokowi (dan keluarganya) daripada mengoreksi  salahnya persepsi ini.  Mereka berfikir kalau menyerang Jokowi berarti orang akan benci pada Jokowi. Gimana bisa? Wong orang itu menikmati bansos"" yg diberikan oleh Jokowi.""",negatif,1,0,0
"Elektabilitas Ganjar-Mahfud Merosot, Anies-Muhaimin Meroket https://t.co/2ofrTNZHRY",netral,1,1,0
@bimo_pr @kumparan @aniesbaswedan Untuk PBB kepada Rs dan pendidikan emg itu udh jdi kemauan Anies,netral,1,0,0
"Tim Anies punya PR besar di sini. Ada kegagalan dalam mengelaborasi pembangunan berkeadilannya untuk meyakinkan program bansos itu tetap akan dilanjutkan. Ditambah jika perlu.  Demikian juga soal infrastruktur. Bukan dihentikan tapi dialihkan ke infrastruktur yg lebih manfaat.""",netral,1,0,0
@tvOneNews Nah Itu baru AMIN.....terus bersuara dan Kritik tajam Pak. Anies...Kita Rakyat akan melihat mana emas mana Besi...Salam perubahan,positif,1,0,0
@Evahawa @kompascom Emangnya lu dibagian pemerintahannya pak Anies ??,netral,1,0,0
@soeyoto1 @irwan_fecho Terima kasih telah mempromosikan pa Anies memang nomer 1,positif,1,0,0
Once again. Entah kenapa kubu ahok yg gagal move on itu gk pernah terima kalau api politik identitas makin gede gara-gara tindakan ahok sendiri. Selalu yg disalahin anies. Kalau dikasih thread ini juga saya yakin mereka tetep gk terima wkwkwk.,netral,1,0,0
"@afta212 @julian17426 Prabowo Lanjutkan, Anies Perubahan, Ganjar Kebingungan arah",netral,1,1,1
"Dalam tarikan nafas yg sama, bagi para konstituen Prabowo dan Jokowi ini, perubahan Anies akan diartikan sebagai berhentinya atau memburuknya bantuan sosial dan pembangunan infrastruktur. Jadi kata perubahan bagi konstituen Prabowo dan Jokowi ya akan punya konotasi negatif.""",netral,1,0,0
@Yurissa_Samosir @AdeDhani9 @aking_adit @mustafaagus007 @Kang_Toniee @NohCeukenohhh @MuhiqR @chaidar_2000 @choymarkochoy @Harywaraz Pingin secepatnya Pak Anies memimpin RI ini,netral,1,0,0
"@sakaparaning @GeiszChalifah Yeee biji gandum, kalo Anies nyata bersalah, kenapa ga jadi tersangka kayak Firli?? Otak dipake otak!!! Kalo emang lo merasa Anies korupsi, laporkan dong jangan bacot doang...",netral,1,0,0
"@MardaniAliSera Udah jangan banyak omong, jelasin aja dulu soal HIBAH BUNDA PAUD, Anies dan timnya ga pernah mau jawab pertanyaan sy ini..",netral,1,0,0
Anies OP. Tapi ngeberantas mafia gimana ya.,netral,1,0,0
"@rsucadvfm1ur5 @anwarsupeno @Mdy_Asmara1701 Iya kalo Anies yang mimpin pasti bisa terealisasikan 🥰 contoh proyek mrt stasiun haji nawi yang sempat mandek diperizinan warga sekitar, berkat nya bisa lancar tuh karena beliau memang jago negosiasi 🥰 https://t.co/LZvSFj8ZBn",positif,1,0,0
"Barusan nonton Anies, Prabowo, Ganjar tuker kado and i feel so bad for Ganjar. Let me be your PR 😭😭😭",netral,0,1,0
"@Addxtion Buat saya narasi rasis satu saja sudah sangat banyak, walaupun yang dilontarkan Anies tidak hanya satu atau dua, atau sepuluh.   Kalau kamu mau terbuka dan tidak denial untuk cari yang lain, semua ada di genggaman tanganmu 🥱",netral,1,0,0
@Yurissa_Samosir @AdeDhani9 @aking_adit @mustafaagus007 @Kang_Toniee @NohCeukenohhh @MuhiqR @chaidar_2000 @choymarkochoy @Harywaraz Semoga pak Anies menjadi Presiden RI 2024-2029,positif,1,0,0
"Alasan tersebut dijadikan dalih pula oleh buzzer lawannya. Akhirny kedua kubu makin menggila dlm memupuk konflik horizontal. Dan smpai skrng kelompok islamophobic makin berani eksis dgn menyudutkan islam dr sudut pandang klompok ekstrim sja, yg mana jd representasi pendkung Anies",negatif,1,0,0
Wah.. playing victim.. padahal wali kota Batam itu separtai sm Anies lo..,netral,1,0,0
"@aldhiraaa @ruliemaulana Kemarin berharap bapak ini yg jd wakilnya pak anies, pi ya sepertinya secara hitang hitung politiknya gak masuk...padahal keren bgt kalo bisa kejadian....😑🙄😔",netral,1,0,0
@ImminentDeaths @AdorkableRacer Pgn dukung Anies krn bkn wumao  Pendukungnya malah buzzer 212  Ah kontol masa yg mimpin negeri ini wumao lg 🤬🤬,negatif,1,0,0
"Menarik yg disampaikan. Keren. Anies pandai manfaatin momentum dibanding dgn AHY. Sbnrnya yg umpan lambungnya itu kbykan dari kelakuan ahok sendiri, Anies tinggal smash aja. Ya masak gk dilakuin kan. Wkwkw...",netral,1,0,0
"@logos_id Poinnya si awi chin yg mana nih 1. Trauma 98 jadi muncul 2. Jangan pilih anies  3. Salah anies, dia gak toleran 4. Ahok di persekusi (pdhal krn dia berbicaranya yg lompat pagar) 5. fans real madrid yg gak toleran  Ato apa nih Mungkin yg ketriger mencaci krn bawa2 aniesnya sih",netral,1,0,0
"Baik Prabowo maupun Gibran bilang bahwa tidak ada perubahan.  Karena ini kampanye, mereka tentu bicara pada konstituennya. Pendukung Prabowo dan Jokowi.  Yg punya aspirasi melanjutkan apa yg telah dilakukan Jokowi. Ini retorika yg ngga dipahami pendukung Anies. Malah dihina.""",negatif,,,
"Beliau (Cak Imin) bukan cawapres instan, beliau cawapres yang bekerja dari bawah, terus sampai memimpin partai,"" kata Anies. https://t.co/xTIjTD8VSz""",positif,1,0,0
@MardaniAliSera para orang yg menzolimi pak Anies kena karma nya,positif,1,0,0
"@vivivivere2 @Radjahoki_pro @Flyingfighter27 Pajak itu kerja dibawah Kemenkeu atau DJP, kalau pun naik karena Kebijakan Presiden yang dilaksanakan Kemenkeu. PBB 0% itu kebijakan Pemda atau Anies selaku Gubernur. Seharusnya protes kamu diajukan ke Presiden atau Kemenkeu/DJP.",netral,1,0,0
"@bayuwcs @AdorkableRacer Tapi anies jg manfaatin sikon bikin narasi sara dengan ikutan circle ormas yg radikal.""",negatif,1,0,0
"@GeiszChalifah Saya yakin om, pak anies bukan orang seperti itu yg dituduhkan Kekurangannya hanya gak bisa kerja aja sih",netral,1,0,0
@SumitroYoel Ask your mom then. Selama memimpin 5 tahun di jakarta pernah gak Anies diskriminatif terhadap golongan tertentu?!,netral,1,0,0
@Persija_Jkt Ada lagi min yg ga bakal di lupain. Ketika Anies dihalangi untuk turun kelapangan saat juara.,netral,1,0,0
@islah_bahrawi Makanya pilih Anies Baswedan...gak usah malu menjilat ludah sendiri..namanya juga mau TOBAT...🤣🤣🤣,positif,1,0,0
@GeiszChalifah Alloh tidak tidur. Dia mendengar doa kita semua yg mencintai pak Anies.,positif,1,0,0
@kumparan Ganjar dan Anies seramg IKN jaminan Prabowo nyungsep!,netral,1,1,1
"@zenrs @supriatma Mungkin perlu masuk catatan juga bahwa sebelum putaran dua, isu SARA ini dikait²kan ke AHY dan Demokrat, sampai² SBY bikin klarifikasi. Begitu AHY g lolos, bola panas dilempar ke Anies. Kaya balapan, si Ahok blunder, yg untung lawannya, siapapun yg lolos putaran 2",netral,1,0,0
@fmuchtaar @PineksoRoyi1 geser? inikan masih masuk program pak anies knp ga dibahas aja sekalian?   kecuali bahasnya program pak ganjar itu baru namanya geser😁 gimanasih mass,netral,1,1,0
"5 tahun tidak terbukti jakarta di suriahkan"" kan! situ mengakui kapasitas Anies cuma sengaja downgrade &amp  menyodorkan ""public enemy"" buatan spy mrk yg cendrung mmlh krn ""kapasitas &amp  kapabiltas"" minimal jadi No options No choice atau bs jadi potensi digiring ke nmr tertentu.""",netral,1,0,0
@Syawaluddinras1 @oetomo_ian @Paltiwest Mana ada 20 ke anies wkwk  35 GP  20 prabowo  5 anies,netral,1,0,1
"Tama Amstrong segera ke Jakarta, Anies Baswedan ketar-ketir",netral,1,0,0
"https://t.co/vtmbN69ah0  Target men-tersangkakan Anies gagal, malah terancam seumur hidup...   Cara Allah SWT menunjukkan keadilan thdp orang yg dizolimi..",positif,1,0,0
"@AdorkableRacer lo dasarnya benci anies tapi lo lupa ada capres yg kata orang erat kaitannya sama 98, ga lo benci juga? pendukung ganjar gini semua kualitasnya",netral,1,1,0
,,,,
@kumparan Anies gagal paham tentang pemerataan pembangunan dengan membangun sentra ekonomi baru yang  tidak hanya terpusat di Jawa dan Jakarta khususnya.,negatif,1,0,0
"@BosPurwa ini ide kalo gak ada plot twist kyk “rumah dp 0%” bakal bagus bagus bgt diterapin, hmmm…kadang ngerasa anies ini adalah orang pinter yg cuma salah milih tempat dan kawan",netral,1,0,0
"Jangankan orang Tionghoa. Yg Muslim aja dipersekusi, dihina dicaci kl ga milih Anies. Djarot ke masjid aja disorakin. Benar² gada ketenangan ibadah dlm masjid yg diisi ceramah hasutan dan ujaran kebencian.",negatif,1,0,0
"@karimnas_ Kalo diperhatikan, ada yapto/pemuda pancasila juga di anies  https://t.co/hkdk20M0d1",netral,1,0,0
"https://t.co/bfImj6hGRh, WONOGIRI - Anies Baswedan dan Muhaimin Iskandar (Cak Imin) tiba di Edutorium Universitas Muhammadiyah Surakarta (UMS), Rabu (22/11/2023) pukul 08.38 WIB.  https://t.co/Corf49RWjG https://t.co/agLQgJFKhW",netral,1,0,0
"@Dennysiregar7 Pendukung ganjar terlalu PD, mana mau pihak anies berkoalisi dengan PDIP, membuat suara mereka lebih anjlok wkwkw",netral,1,1,0
@cobeh2022 Yg begini ini yg mendegradasi suara anies.. Apa susahnya berbicara yg baik.. Awal org simPATI.. Lama2 jadi benci akibat ulah pendukungnya..,negatif,1,0,0
"@zenrs @supriatma Sampai saatnya Anies memenangkan Pilkada DKI baru semua pendukung Ahok menyerang Anies dg lebel politik identitas. Padahal problemnya 1, Ahok kalah.  Kalau saat itu AHY yg menang Pilkada, mereka ( pendukung Ahok) jg pasti akan melebelkan AHY dg politik identitas.",netral,1,0,0
"AKHIR TRAGIS FIRLI... Ngotot Mau Mentersangkakan Anies, Sekarang Dia Yang Resmi Jadi Tersangka https://t.co/drLsTUcslA https://t.co/drLsTUcslA",netral,1,0,0
@zenrs @supriatma Smua brawal dari mulut kotor Ahok yg  bicara Al-Maidah. Dr situ semua rakyat gk cuma Jakarta marah besar sama si mulut kotor hinggaga ada aksi 212 Pndukung Ahok bilang aksi 212 itu didalangi SBY utk memuluskan jln anakny (AHY) menjdi gubernur DKI.  Anies gak dikaitkan wktu itu.,netral,1,0,0
@CS7500959974021 @jayacand @Dennysiregar7 Emang pemilih anies mau Koalisi dengan kalian? Jangan kebanyakan mimpi wkwkw,netral,1,0,0
"@Mdy_Asmara1701 Masya Allah ya pak Anies Baswedan..salam sehat wal Afiat sll dlm lindungan Allah SubhanahuWata'ala, AMIN MENANG 2024.. Aamiin🤲🇮🇩",positif,1,0,0
"Fun fact: Banyak janji pak Jokowi pas jd Gubernur DKI Jakarta, yg realisasikan itu bukan Ahok tapi malah Anies :)",netral,1,0,0
Ide gagasan brilian dari seorang ANIES BASWEDAN https://t.co/ZgGYG7xJbk,positif,1,0,0
"@v_octania Anies Baswedan, sebagai pemimpin yang progresif, mendorong inovasi untuk meningkatkan daya saing bangsa.",positif,1,0,0
,,,,
"@Beritasatu Anies Baswedan, melalui program pendidikannya, memberikan fokus pada peningkatan kualitas sumber daya manusia.",positif,1,0,0
@v_octania Anies Baswedan memimpin Jakarta dengan kebijakan inklusif yang memberikan manfaat bagi semua lapisan masyarakat.,positif,1,0,0
,,,,
,,,,
"@Beritasatu Anies Baswedan, dengan latar belakang pendidikan dan intelektualitasnya, menjadi inspirasi bagi generasi muda.",positif,1,0,0
"@Beritasatu Anies Baswedan, dengan pengalaman manajerialnya, dapat membawa efisiensi ke dalam tata kelola negara.",positif,1,0,0
"@aindraku Subhanalloh,,,,Alloh sdh tunjukan pilihan yang toyib,bagus untuk kalaian... Sudalah pak ganjar pak prabowo serahkan saja estafet pembangunan bangsa ini kepada beliau bapak Anis baswedan..... Semoga Alloh beri kemenangan,Alloh berikan Amanat untk jaga negri ini AMIN.☝️",positif,1,0,0
"@Beritasatu Anies Baswedan telah membuktikan kemampuannya dalam mengatasi tantangan kota besar, membuatnya potensial sebagai pemimpin nasional.",positif,1,0,0
"@v_octania Anies Baswedan menunjukkan keberhasilan dalam mengelola Jakarta, sementara Gus Muhaimin membawa nuansa keagamaan yang penting.",netral,1,0,0
"@v_octania Anies Baswedan dan Gus Muhaimin, pasangan yang mengusung visi kebijakan inklusif.",netral,1,0,0
"Ketua KPK Firli Bahuri Kini Jadi Tersangka, Jubir AMIN Ungkit Upaya Licik ke Anies Baswedan https://t.co/s7MnPgsKIs",netral,1,0,0
,,,,
@BosPurwa Yg sekarangdan yg dulu2 kok ga ada yg kepikiran hal itu yah? Padahal efek domino nya jelas ada. Pak Anies Baswedan emang beda.,netral,1,0,0
"@zenrs @supriatma Setelah membaca utas lengkap ini, dari sekian banyak dan masifnya serangan isu politik identitas yg diarahkan kepada Anies Baswedan, 'kesalahan' Anies ada di sini. https://t.co/Yb0dQ3jhCg https://t.co/xqyOx38WXF",netral,1,0,0
"@FalishaHerawati Yang ini bingung, yg sana bingung Lebih pantas dukung Anies Baswedan",netral,1,0,0
@mienathazz Kata tokoh dari Malaysia (lupa namanya) : Rugi rakyat Indonesia kalau tidak memilih Anies Baswedan.  Apalagi diperkuat dgn Gus Imin. Masya Allah. Semoga Allah ridho dan takdirkan beliau2 untuk memperbaiki negeri ini,positif,1,0,0
"Ditanya Soal Imbauan Boikot Produk Terafiliasi Israel, Begini Jawaban Anies Baswedan https://t.co/yhLyc2osIN",netral,1,0,0
@VIVAcoid Bawaslu Baswedan awas lu ...,netral,1,0,0
,,,,
"Andai Gus Dur masih hidup saat ini. Mungkin dia akan meralat ucapannya bahwa Prabowo orang yang paling ikhlas. Krn kriteria ikhlas itu adalah tenang tak emosi dan darah tinggi. Jika Gus Dur masih hidup saat ini,mungkin akan mengatakan bahwa Anies Baswedan orang yg paling ikhlas https://t.co/5jETVk5RrP",positif,1,0,1
@cakimiNOW Masya Allah Tabarakallah...Kita makin optimis..Gerbang Perubahan dr rakyat unt rakyat tlh  terbuka lebar. Tdk terbantahkan. Determinasinya solid dn kuat di tgn AMIN. Genetika kepahlawanan ada pada Anies Baswedan dn Muhaimin Iskandar. #SalamPerubahan #NKRIJaya,positif,1,0,0
@alsaryono @republikaonline Alhamdulillah... Anies Rasyid Baswedan memang CAPRES terbaik.🇲🇨👍💝,positif,1,0,0
"@MardaniAliSera Kalau soal konsep Anis Baswedan memang hebat, kekurangan nya saat eksekusi saja. Bisakah ini diperbaiki ? Kalau PKS bisa mengawal untuk eksekusi, saya pilih !!",netral,1,0,0
@FalishaHerawati Disini mendukung disana mendukung Mari kita dukung Anis Baswedan.🤭💃💃💃,netral,1,0,0
"@Yurissa_Samosir @msaid_didu @AdeDhani9 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @MuhiqR @mustafaagus007 @choymarkochoy @Harywaraz AMIN = ANIES RASYID BASWEDAN dan MUHAIMIN ISKANDAR tetaplah berlawanan dada, Sabat dan Tawakkal kepada Allah Subhanahu Wata'ala dalam menuju Singgasana Presiden Republik Indonesia Tahun 2024-2029, semoga menjadi Presiden dan Wakil Presiden Republik Indonesia Tahun 2024-2029 *",positif,1,0,0
@KompasTV Kualat sama Anies Baswedan.He..he..,netral,1,0,0
"@alisyarief Anies baswedan adalah anugerah terbaik untuk memimpin Indonesia , sipil, cerdas, muslim taat, humble sederhana, komunikator ulung , orator fasih bhs Inggris. ..... paham ekonomi paham pendidikan paham perkotaan muda segar sehat energik",positif,1,0,0
,,,,
@opisaopi46050 @tvOneNews Jika kau tak kenal siapa sebenarnya Anies Baswedan  Lebih bagus muncungmu tak harus berkomen seolah kau udah paham dia.. Jgn sampai komenmu hanya menunjukkan otakmu yg tak cerdas Anies Capres cerdas Berkelas Dunia https://t.co/IPVus28rO6,positif,1,0,0
"Ketua KPK Firli Bahuri Kini Jadi Tersangka, Jubir AMIN Ungkit Upaya Licik ke Anies Baswedan  https://t.co/hjp0HjNpvn",netral,1,0,0
"Ada yang spesial di acara Dialog Terbuka Muhammadiyah bersama Anies Baswedan dan Muhaimin Iskandar (Cak Imin) di @umsofficialid, Rabu (22/11).   Anies-Cak Imin diangkat jadi Anggota Kehormatan Muhammadiyah. https://t.co/kYgd8UyPmL",positif,1,0,0
"@NenkMonica @msaid_didu AMIN = ANIES RASYID BASWEDAN dan MUHAIMIN ISKANDAR sosok Pemimpin Karismatik, Intelektual, Berintegritas, Visioner, Religius, Agamis,  Semoga Allah Subhanahu Wata'ala Mengangkat Derajat nya menjadi Presiden dan Wakil Presiden RI ke 8 Tahun 2024-2029* Aamiin Yaa Rabbal 'Aalamiin*",positif,1,0,0
🤣 Pak lurah panik.. survey internal turun.. katanya politik riang gembira.. katanya jangan serang pak Jokowi nanti survey Ganjar turun.. 🤣🤣🤣 la ini malah serang Anies Baswedan juga... Komisaris rasa BajerRp..,negatif,1,0,0
Terperosok sendiri dengan lubang galiannya yang tadinya diperuntukkan buat pak Anies Baswedan,netral,1,0,0
"#2024AMIN Elektabilitas Naik, Anies Baswedan Sebut Tanda Banyak yang Inginkan Perubahan Ayo kita menangkan Amin yg inginkan perubahan Indonesia ke arah yg lebih baik",positif,1,0,0
"Anies Baswedan Bicara Gagasannya Soal Pangan, Singgung Pengalamannya Urus Jakarta https://t.co/KCXIxwUjt4",netral,1,0,0
Strategi Anies Baswedan Agar Biaya Sekolah dan Universitas Swasta Murah https://t.co/5ddyZEHuOq #TempoNasional,netral,1,0,0
"Dua capres lain nggak bisa kasih ide dan gagasan. Para pendengung rupiah malah berlomba menggaungkan ketakutan dan siapa yang paling jadi korban. Karena kalau nggak main itu, tentu lewat sama terobosan2nya Anies Baswedan.",negatif,1,0,0
"#2024AMIN Survei terbaru Indonesia Political Opinion (IPO) periode November 2023 mencatat elektabilitas Anies Baswedan dan Muhaimin Iskandar (AMIN) unggul dari paslon lain.   Elektabilitas AMIN unggul di angka 32,7 persen dan angka ini naik .",positif,1,0,0
Inilah Alasan Anies Baswedan Sebut Pembangunan IKN Bukan untuk Pemerataa... https://t.co/zi64fwq80K lewat @YouTube,netral,1,0,0
"Orang2 baik dibelakang Anies Baswedan dan Cak Imin, mari kita samakan derap langkah cegah bajingan tolol melakukan kecurangan brutal yg hina. #SIMPRMakzulkanJokowi  #SIMPRMakzulkanJokowi  PEMILU 2024 TANPA JOKOWI",positif,1,0,0
"Anies Baswedan Tegaskan Tolak Pembangunan IKN: Ciptakan Ketimpangan Ekonomi!, Lambe Waras: Iya Juga Sih, Ngapain Bangun IKN Sedangkan Rakyat Disekitar Kiri Kananya Masih Miskin. Cuman Lihat Doang Lalu Lalangnya Mobil2 Mewah Para Pejabat.",negatif,1,0,0
,,,,
"Parahnya Ketimpangan di NKRI, Kata Anies Baswedan!!! https://t.co/gMySlqxgtk",netral ,1,0,0
,,,,
@bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Kimberley_2024 @are_inismyname @G0mb4k @kurawa @Bank_Joee_ @florieliciouss @AndreasSolusi @azissubekti Tetap Anes Baswedan pilihan ku,positif,1,0,0
@SalamDawwasJ @SemutMerah2024 mereka dukung pasangan AMIN karena tau pasangan AMIN toleransi terhadap siapapun dan agama manapun karena sudah terbukti ketika Anies Baswedan memimpin DKI Jakarta 👍,positif,1,0,0
Alhamdulillah  ... 2 ormas Besar Islam bersatu..... Mudah mudahan ini adalah pintu kemenangan buat pasangan No 1 ... Anies Baswedan dan Muhaimin Iskandar....  Semoga ALLAH SWT  mengabulkan doa doa kita... Aamiin.... aamiin..... Ya ALLAH,positif,1,0,0
